game_id,seat_location
4318,right
4318,middle
4318,returning_champ
4317,right
4317,middle
4317,returning_champ
4316,right
4316,middle
4316,returning_champ
4315,right
4315,middle
4315,returning_champ
4314,right
4314,middle
4314,returning_champ
4313,right
4313,middle
4313,returning_champ
4311,right
4311,middle
4311,returning_champ
4312,right
4312,middle
4312,returning_champ
4310,right
4310,middle
4310,returning_champ
4309,right
4309,middle
4309,returning_champ
4308,right
4308,middle
4308,returning_champ
4287,right
4287,middle
4287,returning_champ
4294,right
4294,middle
4294,returning_champ
4285,right
4285,middle
4285,returning_champ
4280,right
4280,middle
4280,returning_champ
4278,right
4278,middle
4278,returning_champ
4276,right
4276,middle
4276,returning_champ
4293,right
4293,middle
4293,returning_champ
4274,right
4274,middle
4274,returning_champ
4270,right
4270,middle
4270,returning_champ
4268,right
4268,middle
4268,returning_champ
4266,right
4266,middle
4266,returning_champ
4263,right
4263,middle
4263,returning_champ
4262,right
4262,middle
4262,returning_champ
4259,right
4259,middle
4259,returning_champ
4257,right
4257,middle
4257,returning_champ
4255,right
4255,middle
4255,returning_champ
4253,right
4253,middle
4253,returning_champ
4250,right
4250,middle
4250,returning_champ
4252,right
4252,middle
4252,returning_champ
4248,right
4248,middle
4248,returning_champ
4245,right
4245,middle
4245,returning_champ
4243,right
4243,middle
4243,returning_champ
4242,right
4242,middle
4242,returning_champ
4239,right
4239,middle
4239,returning_champ
4237,right
4237,middle
4237,returning_champ
4235,right
4235,middle
4235,returning_champ
4234,right
4234,middle
4234,returning_champ
4231,right
4231,middle
4231,returning_champ
4229,right
4229,middle
4229,returning_champ
4228,right
4228,middle
4228,returning_champ
4222,right
4222,middle
4222,returning_champ
4221,right
4221,middle
4221,returning_champ
4218,right
4218,middle
4218,returning_champ
4216,right
4216,middle
4216,returning_champ
4215,right
4215,middle
4215,returning_champ
4212,right
4212,middle
4212,returning_champ
4211,right
4211,middle
4211,returning_champ
4210,right
4210,middle
4210,returning_champ
4207,right
4207,middle
4207,returning_champ
4208,right
4208,middle
4208,returning_champ
4204,right
4204,middle
4204,returning_champ
4203,right
4203,middle
4203,returning_champ
4202,right
4202,middle
4202,returning_champ
4201,right
4201,middle
4201,returning_champ
4200,right
4200,middle
4200,returning_champ
4199,right
4199,middle
4199,returning_champ
4198,right
4198,middle
4198,returning_champ
4197,right
4197,middle
4197,returning_champ
4195,right
4195,middle
4195,returning_champ
4196,right
4196,middle
4196,returning_champ
4194,right
4194,middle
4194,returning_champ
4193,right
4193,middle
4193,returning_champ
4191,right
4191,middle
4191,returning_champ
4190,right
4190,middle
4190,returning_champ
4187,right
4187,middle
4187,returning_champ
4186,right
4186,middle
4186,returning_champ
4185,right
4185,middle
4185,returning_champ
4184,right
4184,middle
4184,returning_champ
4181,right
4181,middle
4181,returning_champ
4180,right
4180,middle
4180,returning_champ
4178,right
4178,middle
4178,returning_champ
4177,right
4177,middle
4177,returning_champ
4176,right
4176,middle
4176,returning_champ
4173,right
4173,middle
4173,returning_champ
4172,right
4172,middle
4172,returning_champ
4171,right
4171,middle
4171,returning_champ
4170,right
4170,middle
4170,returning_champ
4169,right
4169,middle
4169,returning_champ
4165,right
4165,middle
4165,returning_champ
4163,right
4163,middle
4163,returning_champ
4161,right
4161,middle
4161,returning_champ
4160,right
4160,middle
4160,returning_champ
4159,right
4159,middle
4159,returning_champ
4156,right
4156,middle
4156,returning_champ
4155,right
4155,middle
4155,returning_champ
4153,right
4153,middle
4153,returning_champ
4151,right
4151,middle
4151,returning_champ
4150,right
4150,middle
4150,returning_champ
4149,right
4149,middle
4149,returning_champ
4147,right
4147,middle
4147,returning_champ
4145,right
4145,middle
4145,returning_champ
4142,right
4142,middle
4142,returning_champ
4143,right
4143,middle
4143,returning_champ
4140,right
4140,middle
4140,returning_champ
4139,right
4139,middle
4139,returning_champ
4136,right
4136,middle
4136,returning_champ
4137,right
4137,middle
4137,returning_champ
4134,right
4134,middle
4134,returning_champ
4133,right
4133,middle
4133,returning_champ
4132,right
4132,middle
4132,returning_champ
4131,right
4131,middle
4131,returning_champ
4129,right
4129,middle
4129,returning_champ
4128,right
4128,middle
4128,returning_champ
4124,right
4124,middle
4124,returning_champ
4126,right
4126,middle
4126,returning_champ
4122,right
4122,middle
4122,returning_champ
4121,right
4121,middle
4121,returning_champ
4118,right
4118,middle
4118,returning_champ
4116,right
4116,middle
4116,returning_champ
4114,right
4114,middle
4114,returning_champ
4113,right
4113,middle
4113,returning_champ
4112,right
4112,middle
4112,returning_champ
4110,right
4110,middle
4110,returning_champ
4108,right
4108,middle
4108,returning_champ
4106,right
4106,middle
4106,returning_champ
4105,right
4105,middle
4105,returning_champ
4104,right
4104,middle
4104,returning_champ
4101,right
4101,middle
4101,returning_champ
4100,right
4100,middle
4100,returning_champ
4098,right
4098,middle
4098,returning_champ
4096,right
4096,middle
4096,returning_champ
4095,right
4095,middle
4095,returning_champ
4093,right
4093,middle
4093,returning_champ
4092,right
4092,middle
4092,returning_champ
4090,right
4090,middle
4090,returning_champ
4088,right
4088,middle
4088,returning_champ
4087,right
4087,middle
4087,returning_champ
4086,right
4086,middle
4086,returning_champ
4084,right
4084,middle
4084,returning_champ
4082,right
4082,middle
4082,returning_champ
4081,right
4081,middle
4081,returning_champ
4079,right
4079,middle
4079,returning_champ
4078,right
4078,middle
4078,returning_champ
4077,right
4077,middle
4077,returning_champ
4076,right
4076,middle
4076,returning_champ
4075,right
4075,middle
4075,returning_champ
4074,right
4074,middle
4074,returning_champ
4073,right
4073,middle
4073,returning_champ
4071,right
4071,middle
4071,returning_champ
4072,right
4072,middle
4072,returning_champ
4070,right
4070,middle
4070,returning_champ
4069,right
4069,middle
4069,returning_champ
4068,right
4068,middle
4068,returning_champ
4067,right
4067,middle
4067,returning_champ
4066,right
4066,middle
4066,returning_champ
4065,right
4065,middle
4065,returning_champ
4064,right
4064,middle
4064,returning_champ
4063,right
4063,middle
4063,returning_champ
4062,right
4062,middle
4062,returning_champ
4061,right
4061,middle
4061,returning_champ
4060,right
4060,middle
4060,returning_champ
4059,right
4059,middle
4059,returning_champ
4058,right
4058,middle
4058,returning_champ
4057,right
4057,middle
4057,returning_champ
4056,right
4056,middle
4056,returning_champ
4054,right
4054,middle
4054,returning_champ
4055,right
4055,middle
4055,returning_champ
4053,right
4053,middle
4053,returning_champ
4052,right
4052,middle
4052,returning_champ
4051,right
4051,middle
4051,returning_champ
4050,right
4050,middle
4050,returning_champ
4049,right
4049,middle
4049,returning_champ
4048,right
4048,middle
4048,returning_champ
4046,right
4046,middle
4046,returning_champ
4045,right
4045,middle
4045,returning_champ
4044,right
4044,middle
4044,returning_champ
4047,right
4047,middle
4047,returning_champ
4043,right
4043,middle
4043,returning_champ
4042,right
4042,middle
4042,returning_champ
4041,right
4041,middle
4041,returning_champ
4040,right
4040,middle
4040,returning_champ
4039,right
4039,middle
4039,returning_champ
4038,right
4038,middle
4038,returning_champ
4036,right
4036,middle
4036,returning_champ
4035,right
4035,middle
4035,returning_champ
4034,right
4034,middle
4034,returning_champ
4037,right
4037,middle
4037,returning_champ
4033,right
4033,middle
4033,returning_champ
4032,right
4032,middle
4032,returning_champ
4031,right
4031,middle
4031,returning_champ
4030,right
4030,middle
4030,returning_champ
4029,right
4029,middle
4029,returning_champ
4028,right
4028,middle
4028,returning_champ
4027,right
4027,middle
4027,returning_champ
4026,right
4026,middle
4026,returning_champ
4025,right
4025,middle
4025,returning_champ
4024,right
4024,middle
4024,returning_champ
4023,right
4023,middle
4023,returning_champ
4022,right
4022,middle
4022,returning_champ
4021,right
4021,middle
4021,returning_champ
4020,right
4020,middle
4020,returning_champ
4019,right
4019,middle
4019,returning_champ
4018,right
4018,middle
4018,returning_champ
4017,right
4017,middle
4017,returning_champ
4016,right
4016,middle
4016,returning_champ
4014,right
4014,middle
4014,returning_champ
4015,right
4015,middle
4015,returning_champ
4013,right
4013,middle
4013,returning_champ
4011,right
4011,middle
4011,returning_champ
4012,right
4012,middle
4012,returning_champ
4009,right
4009,middle
4009,returning_champ
4010,right
4010,middle
4010,returning_champ
4008,right
4008,middle
4008,returning_champ
4007,right
4007,middle
4007,returning_champ
4006,right
4006,middle
4006,returning_champ
4005,right
4005,middle
4005,returning_champ
4004,right
4004,middle
4004,returning_champ
4003,right
4003,middle
4003,returning_champ
4002,right
4002,middle
4002,returning_champ
4001,right
4001,middle
4001,returning_champ
4000,right
4000,middle
4000,returning_champ
3999,right
3999,middle
3999,returning_champ
3998,right
3998,middle
3998,returning_champ
3997,right
3997,middle
3997,returning_champ
3996,right
3996,middle
3996,returning_champ
3995,right
3995,middle
3995,returning_champ
3994,right
3994,middle
3994,returning_champ
3992,right
3992,middle
3992,returning_champ
3991,right
3991,middle
3991,returning_champ
3990,right
3990,middle
3990,returning_champ
3989,right
3989,middle
3989,returning_champ
3993,right
3993,middle
3993,returning_champ
3988,right
3988,middle
3988,returning_champ
3987,right
3987,middle
3987,returning_champ
3986,right
3986,middle
3986,returning_champ
3985,right
3985,middle
3985,returning_champ
3984,right
3984,middle
3984,returning_champ
3983,right
3983,middle
3983,returning_champ
3982,right
3982,middle
3982,returning_champ
3981,right
3981,middle
3981,returning_champ
3980,right
3980,middle
3980,returning_champ
3979,right
3979,middle
3979,returning_champ
3978,right
3978,middle
3978,returning_champ
3977,right
3977,middle
3977,returning_champ
3976,right
3976,middle
3976,returning_champ
3975,right
3975,middle
3975,returning_champ
3974,right
3974,middle
3974,returning_champ
3973,right
3973,middle
3973,returning_champ
3972,right
3972,middle
3972,returning_champ
3971,right
3971,middle
3971,returning_champ
3967,right
3967,middle
3967,returning_champ
3969,right
3969,middle
3969,returning_champ
3966,right
3966,middle
3966,returning_champ
3965,right
3965,middle
3965,returning_champ
3964,right
3964,middle
3964,returning_champ
3963,right
3963,middle
3963,returning_champ
3968,right
3968,middle
3968,returning_champ
3961,right
3961,middle
3961,returning_champ
3959,right
3959,middle
3959,returning_champ
3957,right
3957,middle
3957,returning_champ
3958,right
3958,middle
3958,returning_champ
3956,right
3956,middle
3956,returning_champ
3953,right
3953,middle
3953,returning_champ
3950,right
3950,middle
3950,returning_champ
3948,right
3948,middle
3948,returning_champ
3946,right
3946,middle
3946,returning_champ
3945,right
3945,middle
3945,returning_champ
